mainFrameColor,2,9,4
jButton1,4,2,1
jButton2,2,1,0
jButton3,1,0,0
jButton4,6,5,4
jButton5,8,1,1
jButton6,9,3,5
jButton7,0,0,0
jButton8,11,4,2
jButton9,3,1,0
jButton10,1,7,1
jButton11,3,21,5
jButton12,10,1,1
jButton13,6,1,1
jButton14,1,1,7
jButton15,8,0,1
jButton16,6,6,0
jButton17,2,1,2
jButton18,14,9,11
jTextField1,0,3,88
jTextField1TextColor,1,0,2
jLabel1,2,0,3
jPanel1,3,0,0
jPanel2,0,5,0
jPanel3,1,0,0
jPanel4,0,1,0
jPanel5,3,4,1
