mainFrameColor,3,8,4
jButton1,4,2,1
jButton2,2,1,0
jButton3,1,0,0
jButton4,9,5,5
jButton5,8,1,1
jButton6,9,5,4
jButton7,0,0,0
jButton8,11,4,2
jButton9,3,1,0
jButton10,1,7,2
jButton11,0,20,5
jButton12,1,1,1
jButton13,6,1,1
jButton14,1,1,7
jButton15,8,0,1
jButton16,6,3,0
jButton17,2,0,2
jButton18,15,9,11
jTextField1,0,15,156
jTextField1TextColor,1,1,2
jLabel1,2,0,7
jPanel1,3,1,0
jPanel2,0,4,0
jPanel3,1,0,0
jPanel4,0,1,0
jPanel5,4,4,1
