mainFrameColor,2,8,4
jButton1,4,2,1
jButton2,0,1,0
jButton3,1,0,0
jButton4,11,8,5
jButton5,8,1,1
jButton6,6,5,4
jButton7,0,0,0
jButton8,9,4,2
jButton9,3,1,0
jButton10,1,7,2
jButton11,5,21,5
jButton12,1,1,1
jButton13,6,1,1
jButton14,1,1,7
jButton15,3,0,1
jButton16,6,3,0
jButton17,2,3,2
jButton18,15,9,12
jTextField1,0,3,211
jTextField1TextColor,1,0,2
jLabel1,2,0,7
jPanel1,3,1,1
jPanel2,0,5,0
jPanel3,1,1,0
jPanel4,0,1,0
jPanel5,3,4,1
